CustomerID,CustomerSegment,CardVariant,City,State
C000987,Premium,Membership Rewards,Chennai,Tamil Nadu
C000988,Affluent,Platinum,Kolkata,West Bengal
C000990,Premium,Gold,Delhi,Delhi
C000992,Affluent,Corporate,Pune,Maharashtra
C000996,Affluent,Gold,Mumbai,Maharashtra
C000997,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C000998,Affluent,Travel Platinum,Delhi,Delhi
C000999,Affluent,Membership Rewards,Mumbai,Maharashtra
C001001,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C001002,Premium,Corporate,Hyderabad,Telangana
C001005,Premium,SmartEarn,Hyderabad,Telangana
C001008,Mass Affluent,Platinum,Chennai,Tamil Nadu
C001009,Affluent,Gold,Mumbai,Maharashtra
C001010,Premium,SmartEarn,Chennai,Tamil Nadu
C001013,Upper Middle,Platinum,Pune,Maharashtra
C001014,Affluent,Membership Rewards,Mumbai,Maharashtra
C001015,Premium,Membership Rewards,Delhi,Delhi
C001016,Mass Affluent,SmartEarn,Delhi,Delhi
C001017,Premium,Membership Rewards,Bengaluru,Karnataka
C001018,Affluent,SmartEarn,Bengaluru,Karnataka
C001020,Upper Middle,Gold,Mumbai,Maharashtra
C001021,Upper Middle,SmartEarn,Delhi,Delhi
C001023,Premium,Platinum,Hyderabad,Telangana
C001025,Affluent,Membership Rewards,Bengaluru,Karnataka
C001027,Mass Affluent,Membership Rewards,Delhi,Delhi
C001030,Premium,Gold,Bengaluru,Karnataka
C001032,Affluent,Platinum,Bengaluru,Karnataka
C001033,Affluent,Gold,Mumbai,Maharashtra
C001036,Premium,SmartEarn,Kolkata,West Bengal
C001041,Affluent,Gold,Gurugram,Haryana
C001042,Upper Middle,Platinum,Ahmedabad,Gujarat
C001043,Upper Middle,Gold,Jaipur,Rajasthan
C001045,Mass Affluent,Platinum,Gurugram,Haryana
C001047,Premium,Gold,Mumbai,Maharashtra
C001048,Upper Middle,Gold,Pune,Maharashtra
C001051,Premium,Corporate,Mumbai,Maharashtra
C001053,Affluent,Travel Platinum,Delhi,Delhi
C001054,Premium,Gold,Mumbai,Maharashtra
C001055,Premium,SmartEarn,Bengaluru,Karnataka
C001056,Premium,Platinum,Pune,Maharashtra
C001057,Upper Middle,Membership Rewards,Gurugram,Haryana
C001060,Premium,Travel Platinum,Bengaluru,Karnataka
C001061,Affluent,SmartEarn,Delhi,Delhi
C001062,Premium,Travel Platinum,Delhi,Delhi
C001065,Premium,Platinum,Mumbai,Maharashtra
C001067,Premium,Gold,Mumbai,Maharashtra
C001068,Premium,Travel Platinum,Kolkata,West Bengal
C001071,Affluent,Platinum,Mumbai,Maharashtra
C001073,Affluent,SmartEarn,Chennai,Tamil Nadu
C001074,Affluent,Gold,Mumbai,Maharashtra
C001075,Mass Affluent,Platinum,Mumbai,Maharashtra
C001078,Upper Middle,Gold,Bengaluru,Karnataka
C001079,Mass Affluent,SmartEarn,Mumbai,Maharashtra
C001080,Premium,Platinum,Hyderabad,Telangana
C001081,Mass Affluent,Corporate,Mumbai,Maharashtra
C001084,Affluent,Membership Rewards,Delhi,Delhi
C001085,Upper Middle,Platinum,Bengaluru,Karnataka
C001086,Premium,Platinum,Hyderabad,Telangana
C001088,Affluent,SmartEarn,Mumbai,Maharashtra
C001091,Affluent,Travel Platinum,Mumbai,Maharashtra
C001092,Premium,Membership Rewards,Delhi,Delhi
C001093,Affluent,Membership Rewards,Chennai,Tamil Nadu
C001094,Affluent,Gold,Gurugram,Haryana
C001095,Affluent,Corporate,Hyderabad,Telangana
C001097,Affluent,Gold,Mumbai,Maharashtra
C001099,Premium,SmartEarn,Mumbai,Maharashtra
C001102,Upper Middle,Gold,Delhi,Delhi
C001104,Mass Affluent,Gold,Mumbai,Maharashtra
C001105,Upper Middle,Platinum,Mumbai,Maharashtra
C001107,Upper Middle,SmartEarn,Bengaluru,Karnataka
C001110,Upper Middle,SmartEarn,Ahmedabad,Gujarat
C001111,Upper Middle,SmartEarn,Hyderabad,Telangana
C001112,Affluent,Platinum,Delhi,Delhi
C001115,Premium,Gold,Mumbai,Maharashtra
C001116,Affluent,Membership Rewards,Delhi,Delhi
C001118,Premium,Membership Rewards,Gurugram,Haryana
C001120,Upper Middle,Corporate,Mumbai,Maharashtra
C001121,Mass Affluent,Gold,Kolkata,West Bengal
C001124,Affluent,Gold,Ahmedabad,Gujarat
C001125,Mass Affluent,Gold,Bengaluru,Karnataka
C001127,Premium,Corporate,Pune,Maharashtra
C001128,Mass Affluent,Membership Rewards,Hyderabad,Telangana
C001132,Upper Middle,Membership Rewards,Gurugram,Haryana
C001134,Affluent,Travel Platinum,Gurugram,Haryana
C001136,Premium,Membership Rewards,Mumbai,Maharashtra
C001137,Affluent,Membership Rewards,Mumbai,Maharashtra
C001138,Affluent,Corporate,Mumbai,Maharashtra
C001140,Premium,Membership Rewards,Chennai,Tamil Nadu
C001141,Upper Middle,Corporate,Mumbai,Maharashtra
C001142,Mass Affluent,Membership Rewards,Kolkata,West Bengal
C001145,Affluent,Platinum,Delhi,Delhi
C001146,Upper Middle,Gold,Gurugram,Haryana
C001147,Affluent,Corporate,Gurugram,Haryana
C001148,Affluent,Platinum,Delhi,Delhi
C001149,Upper Middle,Gold,Hyderabad,Telangana
C001151,Affluent,Membership Rewards,Chennai,Tamil Nadu
C001152,Affluent,Gold,Mumbai,Maharashtra
C001153,Premium,Membership Rewards,Mumbai,Maharashtra
C001157,Premium,Travel Platinum,Bengaluru,Karnataka
C001158,Affluent,Membership Rewards,Gurugram,Haryana
C001160,Affluent,SmartEarn,Chennai,Tamil Nadu
C001162,Mass Affluent,SmartEarn,Hyderabad,Telangana
C001163,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C001164,Affluent,Corporate,Bengaluru,Karnataka
C001167,Mass Affluent,SmartEarn,Chennai,Tamil Nadu
C001169,Mass Affluent,Travel Platinum,Mumbai,Maharashtra
C001172,Affluent,Travel Platinum,Delhi,Delhi
C001173,Upper Middle,Travel Platinum,Delhi,Delhi
C001174,Premium,Gold,Delhi,Delhi
C001175,Premium,SmartEarn,Chennai,Tamil Nadu
C001178,Premium,Platinum,Mumbai,Maharashtra
C001180,Affluent,Platinum,Mumbai,Maharashtra
C001181,Affluent,Platinum,Mumbai,Maharashtra
C001184,Upper Middle,Platinum,Hyderabad,Telangana
C001187,Affluent,Gold,Chennai,Tamil Nadu
C001188,Affluent,Membership Rewards,Hyderabad,Telangana
C001189,Affluent,SmartEarn,Bengaluru,Karnataka
C001190,Affluent,Travel Platinum,Ahmedabad,Gujarat
C001191,Upper Middle,Platinum,Hyderabad,Telangana
C001197,Premium,Gold,Bengaluru,Karnataka
C001198,Upper Middle,Membership Rewards,Hyderabad,Telangana
C001199,Mass Affluent,Travel Platinum,Chennai,Tamil Nadu
C001201,Affluent,Platinum,Chennai,Tamil Nadu
C001204,Upper Middle,Platinum,Pune,Maharashtra
C001205,Premium,Gold,Hyderabad,Telangana
C001206,Premium,Travel Platinum,Bengaluru,Karnataka
C001207,Affluent,Membership Rewards,Chennai,Tamil Nadu
C001208,Premium,Platinum,Gurugram,Haryana
C001209,Upper Middle,Platinum,Kolkata,West Bengal
C001210,Upper Middle,Platinum,Gurugram,Haryana
C001212,Upper Middle,SmartEarn,Mumbai,Maharashtra
C001216,Affluent,Travel Platinum,Delhi,Delhi
C001218,Premium,Platinum,Jaipur,Rajasthan
C001219,Upper Middle,Platinum,Hyderabad,Telangana
C001220,Affluent,Gold,Hyderabad,Telangana
C001222,Affluent,SmartEarn,Kolkata,West Bengal
C001224,Premium,Gold,Bengaluru,Karnataka
C001228,Premium,Membership Rewards,Bengaluru,Karnataka
C001229,Affluent,Corporate,Chennai,Tamil Nadu
C001230,Affluent,Membership Rewards,Hyderabad,Telangana
C001231,Affluent,Membership Rewards,Pune,Maharashtra
C001233,Affluent,Travel Platinum,Mumbai,Maharashtra
C001234,Affluent,SmartEarn,Delhi,Delhi
C001236,Affluent,Corporate,Kolkata,West Bengal
C001237,Affluent,Platinum,Mumbai,Maharashtra
C001238,Premium,SmartEarn,Mumbai,Maharashtra
C001240,Premium,SmartEarn,Jaipur,Rajasthan
C001241,Premium,Travel Platinum,Hyderabad,Telangana
C001246,Premium,Gold,Delhi,Delhi
C001248,Upper Middle,Membership Rewards,Hyderabad,Telangana
C001252,Upper Middle,Platinum,Mumbai,Maharashtra
C001254,Premium,Gold,Bengaluru,Karnataka
C001255,Premium,Platinum,Hyderabad,Telangana
C001256,Affluent,Gold,Bengaluru,Karnataka
C001257,Premium,Membership Rewards,Mumbai,Maharashtra
C001259,Affluent,Gold,Delhi,Delhi
C001261,Premium,Corporate,Hyderabad,Telangana
C001267,Affluent,Corporate,Delhi,Delhi
C001270,Affluent,Platinum,Chennai,Tamil Nadu
C001273,Affluent,Travel Platinum,Chennai,Tamil Nadu
C001275,Affluent,Gold,Kolkata,West Bengal
C001276,Affluent,Platinum,Kolkata,West Bengal
C001277,Premium,SmartEarn,Chennai,Tamil Nadu
C001279,Affluent,SmartEarn,Hyderabad,Telangana
C001280,Affluent,Platinum,Chennai,Tamil Nadu
C001287,Upper Middle,Corporate,Mumbai,Maharashtra
C001290,Premium,Gold,Bengaluru,Karnataka
C001291,Upper Middle,Corporate,Bengaluru,Karnataka
C001292,Affluent,SmartEarn,Pune,Maharashtra
C001293,Premium,Platinum,Gurugram,Haryana
C001294,Affluent,Platinum,Bengaluru,Karnataka
C001295,Affluent,Platinum,Bengaluru,Karnataka
C001296,Affluent,Platinum,Hyderabad,Telangana
C001297,Affluent,Gold,Gurugram,Haryana
C001298,Premium,Membership Rewards,Mumbai,Maharashtra
C001301,Upper Middle,Gold,Ahmedabad,Gujarat
C001305,Affluent,Corporate,Hyderabad,Telangana
C001307,Upper Middle,Platinum,Delhi,Delhi
C001308,Premium,Membership Rewards,Hyderabad,Telangana
C001310,Premium,Platinum,Mumbai,Maharashtra
C001311,Upper Middle,Platinum,Hyderabad,Telangana
C001312,Premium,Platinum,Delhi,Delhi
C001314,Mass Affluent,Corporate,Hyderabad,Telangana
C001316,Premium,Platinum,Pune,Maharashtra
C001317,Affluent,Membership Rewards,Mumbai,Maharashtra
C001319,Affluent,Membership Rewards,Bengaluru,Karnataka
C001321,Premium,Travel Platinum,Mumbai,Maharashtra
C001322,Affluent,Corporate,Gurugram,Haryana
C001323,Premium,SmartEarn,Mumbai,Maharashtra
C001330,Affluent,SmartEarn,Hyderabad,Telangana
C001334,Affluent,SmartEarn,Mumbai,Maharashtra
C001336,Affluent,Membership Rewards,Chennai,Tamil Nadu
C001339,Premium,SmartEarn,Mumbai,Maharashtra
C001340,Premium,SmartEarn,Mumbai,Maharashtra
C001342,Premium,SmartEarn,Mumbai,Maharashtra
C001343,Affluent,SmartEarn,Mumbai,Maharashtra
C001344,Affluent,Membership Rewards,Mumbai,Maharashtra
C001346,Premium,Platinum,Mumbai,Maharashtra
C001347,Upper Middle,Travel Platinum,Delhi,Delhi
C001348,Premium,Travel Platinum,Chennai,Tamil Nadu
C001350,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C001355,Upper Middle,Gold,Chennai,Tamil Nadu
C001356,Upper Middle,Gold,Mumbai,Maharashtra
C001357,Affluent,Gold,Mumbai,Maharashtra
C001359,Affluent,Gold,Mumbai,Maharashtra
C001360,Upper Middle,Membership Rewards,Pune,Maharashtra
C001362,Affluent,Corporate,Mumbai,Maharashtra
C001363,Premium,Travel Platinum,Hyderabad,Telangana
C001366,Premium,Gold,Bengaluru,Karnataka
C001367,Premium,Travel Platinum,Delhi,Delhi
C001368,Premium,Gold,Mumbai,Maharashtra
C001370,Upper Middle,Gold,Hyderabad,Telangana
C001374,Affluent,Gold,Mumbai,Maharashtra
C001375,Mass Affluent,Membership Rewards,Mumbai,Maharashtra
C001376,Upper Middle,SmartEarn,Hyderabad,Telangana
C001377,Affluent,Travel Platinum,Bengaluru,Karnataka
C001378,Affluent,Membership Rewards,Chennai,Tamil Nadu
C001379,Premium,Travel Platinum,Delhi,Delhi
C001384,Affluent,Membership Rewards,Delhi,Delhi
C001385,Premium,Gold,Pune,Maharashtra
C001386,Upper Middle,Gold,Mumbai,Maharashtra
C001387,Affluent,Platinum,Bengaluru,Karnataka
C001388,Premium,Platinum,Mumbai,Maharashtra
C001390,Affluent,SmartEarn,Delhi,Delhi
C001392,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C001393,Affluent,Membership Rewards,Chennai,Tamil Nadu
C001395,Premium,Membership Rewards,Chennai,Tamil Nadu
C001396,Affluent,Travel Platinum,Bengaluru,Karnataka
C001397,Upper Middle,Gold,Delhi,Delhi
C001398,Affluent,Travel Platinum,Bengaluru,Karnataka
C001401,Upper Middle,Platinum,Hyderabad,Telangana
C001403,Premium,Gold,Mumbai,Maharashtra
C001407,Affluent,Corporate,Mumbai,Maharashtra
C001409,Affluent,Platinum,Bengaluru,Karnataka
C001410,Upper Middle,Platinum,Chennai,Tamil Nadu
C001411,Affluent,Travel Platinum,Bengaluru,Karnataka
C001412,Affluent,Gold,Hyderabad,Telangana
C001413,Upper Middle,Gold,Mumbai,Maharashtra
C001416,Affluent,SmartEarn,Mumbai,Maharashtra
C001419,Premium,Membership Rewards,Bengaluru,Karnataka
C001420,Affluent,Platinum,Delhi,Delhi
C001423,Upper Middle,Membership Rewards,Kolkata,West Bengal
C001424,Upper Middle,Gold,Chennai,Tamil Nadu
C001427,Premium,Gold,Ahmedabad,Gujarat
C001428,Affluent,Gold,Delhi,Delhi
C001430,Affluent,Platinum,Delhi,Delhi
C001433,Premium,Membership Rewards,Pune,Maharashtra
C001434,Upper Middle,Platinum,Mumbai,Maharashtra
C001435,Affluent,Travel Platinum,Jaipur,Rajasthan
C001438,Affluent,Travel Platinum,Chennai,Tamil Nadu
C001445,Upper Middle,Travel Platinum,Hyderabad,Telangana
C001448,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C001451,Upper Middle,Corporate,Mumbai,Maharashtra
C001452,Premium,SmartEarn,Hyderabad,Telangana
C001454,Mass Affluent,SmartEarn,Mumbai,Maharashtra
C001456,Affluent,SmartEarn,Hyderabad,Telangana
C001457,Affluent,SmartEarn,Jaipur,Rajasthan
C001458,Premium,Gold,Pune,Maharashtra
C001461,Premium,Gold,Delhi,Delhi
C001462,Premium,Membership Rewards,Delhi,Delhi
C001464,Affluent,Platinum,Jaipur,Rajasthan
C001465,Premium,SmartEarn,Mumbai,Maharashtra
C001468,Affluent,SmartEarn,Pune,Maharashtra
C001470,Mass Affluent,SmartEarn,Chennai,Tamil Nadu
C001471,Premium,Platinum,Delhi,Delhi
C001472,Affluent,Membership Rewards,Mumbai,Maharashtra
C001473,Premium,Corporate,Chennai,Tamil Nadu
C001474,Affluent,Corporate,Bengaluru,Karnataka
C001475,Affluent,Gold,Kolkata,West Bengal
C001476,Upper Middle,Corporate,Delhi,Delhi
C001481,Premium,Platinum,Delhi,Delhi
C001483,Premium,SmartEarn,Kolkata,West Bengal
C001485,Premium,Corporate,Mumbai,Maharashtra
C001487,Premium,Gold,Hyderabad,Telangana
C001488,Affluent,Platinum,Mumbai,Maharashtra
C001490,Premium,Gold,Bengaluru,Karnataka
C001495,Premium,Membership Rewards,Chennai,Tamil Nadu
C001496,Upper Middle,Gold,Kolkata,West Bengal
C001499,Upper Middle,Travel Platinum,Bengaluru,Karnataka
C001500,Upper Middle,Membership Rewards,Chennai,Tamil Nadu
C001501,Affluent,Membership Rewards,Jaipur,Rajasthan
C001503,Premium,Gold,Mumbai,Maharashtra
C001504,Affluent,SmartEarn,Bengaluru,Karnataka
C001505,Premium,Gold,Bengaluru,Karnataka
C001506,Premium,Platinum,Bengaluru,Karnataka
C001509,Upper Middle,Gold,Bengaluru,Karnataka
C001513,Mass Affluent,Gold,Chennai,Tamil Nadu
C001515,Upper Middle,Platinum,Chennai,Tamil Nadu
C001518,Affluent,Travel Platinum,Bengaluru,Karnataka
C001519,Affluent,Gold,Pune,Maharashtra
C001522,Premium,Platinum,Delhi,Delhi
C001523,Affluent,Gold,Pune,Maharashtra
C001526,Premium,Travel Platinum,Bengaluru,Karnataka
C001527,Premium,Corporate,Ahmedabad,Gujarat
C001530,Premium,SmartEarn,Bengaluru,Karnataka
C001531,Premium,Membership Rewards,Mumbai,Maharashtra
C001532,Premium,Gold,Mumbai,Maharashtra
C001536,Premium,Platinum,Mumbai,Maharashtra
C001537,Mass Affluent,Corporate,Mumbai,Maharashtra
C001538,Affluent,SmartEarn,Mumbai,Maharashtra
C001539,Premium,Platinum,Bengaluru,Karnataka
C001541,Premium,Travel Platinum,Pune,Maharashtra
C001545,Upper Middle,Travel Platinum,Kolkata,West Bengal
C001548,Premium,Corporate,Mumbai,Maharashtra
C001549,Affluent,Membership Rewards,Bengaluru,Karnataka
C001555,Affluent,Membership Rewards,Hyderabad,Telangana
C001556,Mass Affluent,Platinum,Mumbai,Maharashtra
C001558,Upper Middle,Corporate,Mumbai,Maharashtra
C001559,Premium,Platinum,Pune,Maharashtra
C001560,Affluent,Membership Rewards,Ahmedabad,Gujarat
C001563,Upper Middle,Membership Rewards,Chennai,Tamil Nadu
C001564,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C001565,Premium,Membership Rewards,Gurugram,Haryana
C001569,Premium,Gold,Hyderabad,Telangana
C001571,Premium,Travel Platinum,Pune,Maharashtra
C001573,Affluent,Membership Rewards,Mumbai,Maharashtra
C001575,Premium,Corporate,Mumbai,Maharashtra
C001576,Affluent,Gold,Bengaluru,Karnataka
C001577,Affluent,Platinum,Ahmedabad,Gujarat
C001578,Upper Middle,Platinum,Mumbai,Maharashtra
C001581,Mass Affluent,SmartEarn,Mumbai,Maharashtra
C001582,Affluent,Membership Rewards,Kolkata,West Bengal
C001583,Affluent,Travel Platinum,Gurugram,Haryana
C001584,Affluent,Platinum,Mumbai,Maharashtra
C001585,Upper Middle,Platinum,Delhi,Delhi
C001586,Upper Middle,Platinum,Ahmedabad,Gujarat
C001587,Premium,Gold,Kolkata,West Bengal
C001589,Affluent,Platinum,Gurugram,Haryana
C001591,Mass Affluent,Gold,Gurugram,Haryana
C001597,Premium,Corporate,Bengaluru,Karnataka
C001599,Premium,Platinum,Hyderabad,Telangana
C001602,Premium,Gold,Mumbai,Maharashtra
C001607,Affluent,Platinum,Pune,Maharashtra
C001609,Premium,SmartEarn,Bengaluru,Karnataka
C001610,Affluent,Travel Platinum,Mumbai,Maharashtra
C001612,Premium,Gold,Delhi,Delhi
C001615,Premium,Membership Rewards,Delhi,Delhi
C001617,Upper Middle,Corporate,Kolkata,West Bengal
C001618,Affluent,Gold,Hyderabad,Telangana
C001619,Premium,SmartEarn,Kolkata,West Bengal
C001621,Affluent,Platinum,Mumbai,Maharashtra
C001626,Affluent,Platinum,Pune,Maharashtra
C001631,Premium,SmartEarn,Chennai,Tamil Nadu
C001636,Upper Middle,Gold,Bengaluru,Karnataka
C001638,Upper Middle,Travel Platinum,Bengaluru,Karnataka
C001639,Premium,Corporate,Hyderabad,Telangana
C001640,Upper Middle,Corporate,Mumbai,Maharashtra
C001643,Affluent,SmartEarn,Ahmedabad,Gujarat
C001646,Premium,Membership Rewards,Pune,Maharashtra
C001652,Affluent,Gold,Mumbai,Maharashtra
C001654,Affluent,Gold,Gurugram,Haryana
C001659,Upper Middle,Gold,Jaipur,Rajasthan
C001661,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C001662,Affluent,Gold,Delhi,Delhi
C001664,Premium,Platinum,Mumbai,Maharashtra
C001665,Affluent,Platinum,Chennai,Tamil Nadu
C001668,Premium,Platinum,Pune,Maharashtra
C001673,Premium,Platinum,Ahmedabad,Gujarat
C001674,Affluent,SmartEarn,Mumbai,Maharashtra
C001675,Affluent,Travel Platinum,Mumbai,Maharashtra
C001676,Upper Middle,SmartEarn,Ahmedabad,Gujarat
C001677,Premium,Gold,Bengaluru,Karnataka
C001678,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C001679,Mass Affluent,Platinum,Bengaluru,Karnataka
C001681,Upper Middle,Gold,Hyderabad,Telangana
C001683,Mass Affluent,Gold,Hyderabad,Telangana
C001688,Premium,Gold,Kolkata,West Bengal
C001690,Premium,Platinum,Mumbai,Maharashtra
C001691,Mass Affluent,SmartEarn,Hyderabad,Telangana
C001694,Mass Affluent,Gold,Chennai,Tamil Nadu
C001696,Upper Middle,Platinum,Chennai,Tamil Nadu
C001698,Premium,Corporate,Chennai,Tamil Nadu
C001699,Affluent,Corporate,Gurugram,Haryana
C001700,Upper Middle,Gold,Chennai,Tamil Nadu
C001701,Affluent,Membership Rewards,Delhi,Delhi
C001702,Upper Middle,Gold,Ahmedabad,Gujarat
C001703,Affluent,Platinum,Chennai,Tamil Nadu
C001711,Affluent,Gold,Hyderabad,Telangana
C001712,Premium,SmartEarn,Mumbai,Maharashtra
C001714,Premium,SmartEarn,Delhi,Delhi
C001715,Affluent,Gold,Delhi,Delhi
C001718,Affluent,Platinum,Bengaluru,Karnataka
C001720,Affluent,Gold,Bengaluru,Karnataka
C001724,Affluent,Platinum,Mumbai,Maharashtra
C001726,Upper Middle,Membership Rewards,Chennai,Tamil Nadu
C001727,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C001728,Affluent,Gold,Delhi,Delhi
C001729,Affluent,Platinum,Bengaluru,Karnataka
C001732,Premium,Corporate,Chennai,Tamil Nadu
C001734,Affluent,Membership Rewards,Hyderabad,Telangana
C001735,Premium,Membership Rewards,Pune,Maharashtra
C001737,Mass Affluent,Membership Rewards,Hyderabad,Telangana
C001739,Upper Middle,Platinum,Mumbai,Maharashtra
C001742,Affluent,Platinum,Mumbai,Maharashtra
C001743,Mass Affluent,Gold,Gurugram,Haryana
C001744,Affluent,Gold,Jaipur,Rajasthan
C001749,Premium,Platinum,Delhi,Delhi
C001750,Premium,Membership Rewards,Mumbai,Maharashtra
C001751,Affluent,Gold,Bengaluru,Karnataka
C001752,Premium,Travel Platinum,Chennai,Tamil Nadu
C001753,Affluent,Gold,Kolkata,West Bengal
C001755,Upper Middle,Platinum,Bengaluru,Karnataka
C001756,Affluent,Travel Platinum,Kolkata,West Bengal
C001757,Upper Middle,Membership Rewards,Kolkata,West Bengal
C001762,Affluent,Gold,Pune,Maharashtra
C001763,Upper Middle,Corporate,Delhi,Delhi
C001764,Premium,Gold,Delhi,Delhi
C001766,Affluent,Membership Rewards,Mumbai,Maharashtra
C001767,Affluent,Platinum,Hyderabad,Telangana
C001768,Affluent,Membership Rewards,Delhi,Delhi
C001769,Affluent,Corporate,Bengaluru,Karnataka
C001771,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C001772,Premium,Corporate,Mumbai,Maharashtra
C001773,Affluent,Travel Platinum,Mumbai,Maharashtra
C001775,Upper Middle,Platinum,Bengaluru,Karnataka
C001777,Premium,SmartEarn,Mumbai,Maharashtra
C001778,Upper Middle,Corporate,Hyderabad,Telangana
C001780,Premium,Platinum,Chennai,Tamil Nadu
C001781,Upper Middle,Corporate,Chennai,Tamil Nadu
C001782,Affluent,Platinum,Hyderabad,Telangana
C001785,Upper Middle,Travel Platinum,Hyderabad,Telangana
C001786,Premium,Gold,Hyderabad,Telangana
C001787,Affluent,Corporate,Delhi,Delhi
C001792,Premium,Membership Rewards,Hyderabad,Telangana
C001793,Upper Middle,Gold,Chennai,Tamil Nadu
C001796,Premium,Gold,Gurugram,Haryana
C001797,Affluent,SmartEarn,Delhi,Delhi
C001799,Premium,Membership Rewards,Pune,Maharashtra
C001800,Affluent,SmartEarn,Delhi,Delhi
C001802,Premium,Travel Platinum,Delhi,Delhi
C001803,Upper Middle,Gold,Bengaluru,Karnataka
C001805,Affluent,Travel Platinum,Bengaluru,Karnataka
C001806,Affluent,SmartEarn,Delhi,Delhi
C001807,Upper Middle,Gold,Delhi,Delhi
C001808,Premium,Gold,Bengaluru,Karnataka
C001809,Affluent,Membership Rewards,Jaipur,Rajasthan
C001811,Premium,Travel Platinum,Jaipur,Rajasthan
C001813,Premium,Membership Rewards,Jaipur,Rajasthan
C001815,Premium,Membership Rewards,Mumbai,Maharashtra
C001818,Affluent,Travel Platinum,Gurugram,Haryana
C001821,Premium,Platinum,Mumbai,Maharashtra
C001823,Upper Middle,Platinum,Pune,Maharashtra
C001824,Upper Middle,Platinum,Mumbai,Maharashtra
C001825,Upper Middle,Gold,Delhi,Delhi
C001826,Premium,Travel Platinum,Delhi,Delhi
C001830,Upper Middle,Platinum,Hyderabad,Telangana
C001832,Upper Middle,Corporate,Mumbai,Maharashtra
C001833,Affluent,Gold,Mumbai,Maharashtra
C001836,Affluent,Platinum,Bengaluru,Karnataka
C001837,Premium,Membership Rewards,Ahmedabad,Gujarat
C001839,Upper Middle,SmartEarn,Delhi,Delhi
C001840,Affluent,Travel Platinum,Bengaluru,Karnataka
